,db_id,original_sql
39,tpch,"SELECT AVG(p.p_size) AS avg_p_p_size, MIN(p.p_name) AS min_p_p_name, COUNT(p.p_comment) AS count_p_p_comment, AVG(p.p_partkey) AS avg_p_p_partkey, p.p_type AS p_p_type FROM part p, supplier s WHERE s.s_nationkey = (SELECT COUNT(DISTINCT s_suppkey) FROM supplier WHERE s_nationkey IN (SELECT n_nationkey FROM nation WHERE n_regionkey = 1) AND s_acctbal > 4000 AND s_phone LIKE '18%') AND EXISTS (SELECT DISTINCT o_comment FROM orders UNION SELECT DISTINCT s_comment FROM supplier WHERE s_nationkey = 6 UNION SELECT DISTINCT l_comment FROM lineitem WHERE l_quantity > 30) AND EXISTS (SELECT c_address FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_totalprice > 10000 ) UNION SELECT c_address FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_totalprice < 10000 ) ORDER BY c_address) AND EXISTS (SELECT DISTINCT s_acctbal FROM (SELECT s_acctbal FROM supplier UNION ALL SELECT c_acctbal FROM customer) AS u_4 JOIN orders ON u_4.s_acctbal = o_shippriority) AND p.p_size = (SELECT COUNT(DISTINCT l_suppkey) FROM lineitem WHERE l_tax < 0.05 AND (l_returnflag = 'A' OR l_returnflag = 'R') AND l_commitdate > '1996-01-01') AND p.p_type LIKE 'MEDIUM PLATED COPPER%' AND s.s_suppkey = 3341 AND p.p_size > 23 AND s.s_acctbal <= 3263.2488203836583 AND p.p_partkey < 115679 AND p.p_container LIKE 'WRAP PKG%' AND s.s_nationkey >= 14 AND p.p_name LIKE 'seashell dim light navajo blush%' AND p.p_retailprice >= 1467.3535986877653 AND p.p_mfgr LIKE 'Manufacturer#1%'  GROUP BY p.p_type LIMIT 50;"
40,tpch,"SELECT COUNT(l.l_comment) AS count_l_l_comment, MIN(o.o_orderpriority) AS min_o_o_orderpriority, MIN(l.l_partkey) AS min_l_l_partkey, MAX(o.o_clerk) AS max_o_o_clerk, COUNT(o.o_custkey) AS count_o_o_custkey FROM lineitem l, orders o WHERE l.l_tax = (SELECT (10 * 7) + COUNT(DISTINCT p_partkey) FROM part WHERE p_size IN (SELECT l_quantity FROM lineitem WHERE l_shipdate > '1995-01-01')) AND l.l_discount > (SELECT COUNT(DISTINCT c_custkey) FROM (SELECT c_custkey, c_address FROM customer WHERE c_acctbal < 1000 ) t) AND l.l_extendedprice = (SELECT COUNT(*) FROM (SELECT o_totalprice FROM orders UNION ALL SELECT l_extendedprice FROM lineitem ) t) AND EXISTS (SELECT COUNT(c_custkey) FROM (SELECT c_custkey, c_mktsegment FROM customer JOIN orders ON c_custkey = o_custkey ) AS t_4 GROUP BY c_mktsegment ORDER BY c_mktsegment) AND o.o_totalprice > (SELECT COUNT(DISTINCT s_suppkey) FROM supplier WHERE s_acctbal BETWEEN 1500 AND 2500 AND (s_nationkey = 5 OR s_nationkey = 6) AND s_phone LIKE '70%') AND l.l_orderkey = o.o_orderkey AND o.o_orderkey = 541201 AND l.l_extendedprice >= 17968.374951025777 AND l.l_shipdate > '1998-06-29' AND l.l_tax >= 0.06561652053498188 AND o.o_orderdate >= '1995-11-14' AND l.l_returnflag LIKE 'A%' AND o.o_custkey <= 114546 AND l.l_linestatus LIKE 'F%' AND o.o_totalprice > 297123.6091555439 AND l.l_shipinstruct LIKE 'NONE%'  LIMIT 100;"
41,tpch,"SELECT ps.ps_suppkey AS ps_ps_suppkey, SUM(ps.ps_supplycost) AS sum_ps_ps_supplycost, AVG(ps.ps_partkey) AS avg_ps_ps_partkey, COUNT(ps.ps_availqty) AS count_ps_ps_availqty, MIN(o.o_totalprice) AS min_o_o_totalprice FROM orders o, partsupp ps WHERE ps.ps_availqty IN (SELECT DISTINCT ps_availqty FROM partsupp UNION SELECT l_quantity FROM lineitem UNION SELECT l_quantity FROM (SELECT DISTINCT l_quantity FROM lineitem AS l1_1 WHERE l_shipdate < '1995-01-01') AS subq_1) AND o.o_orderkey > (SELECT COUNT(DISTINCT c_custkey) FROM (SELECT c_custkey, c_name FROM customer ) t) AND EXISTS (SELECT s_address FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost > 200 ) UNION SELECT s_address FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost < 200 ) ORDER BY s_address) AND EXISTS (SELECT COUNT(*) FROM (SELECT s_suppkey FROM supplier UNION SELECT l_suppkey FROM (SELECT l_suppkey, COUNT(*) FROM lineitem GROUP BY l_suppkey HAVING COUNT(*) > 15) AS subq_4) AS t_4) AND o.o_orderkey > (SELECT COUNT(DISTINCT l_returnflag) FROM lineitem JOIN (SELECT o_orderkey FROM orders UNION ALL SELECT o_orderkey FROM orders WHERE o_orderstatus = 'F') AS order_union_5 ON lineitem.l_orderkey = order_union_5.o_orderkey) AND ps.ps_partkey = 170280 AND o.o_totalprice <= 196736.57454834218 AND o.o_orderkey <= 5202524 AND ps.ps_availqty <= 8000 AND ps.ps_suppkey > 8589 AND o.o_custkey >= 44176 AND o.o_orderpriority LIKE '5-LOW%' AND o.o_orderdate <= '1998-03-01' AND ps.ps_supplycost <= 323.51500253052956 AND o.o_orderstatus LIKE 'P%'  GROUP BY ps.ps_suppkey LIMIT 100;"
42,tpch,"SELECT COUNT(o.o_orderkey) AS count_o_o_orderkey, COUNT(o.o_orderDATE) AS count_o_o_orderDATE, MAX(o.o_orderDATE) AS max_o_o_orderDATE, o.o_clerk AS o_o_clerk, MIN(o.o_totalprice) AS min_o_o_totalprice FROM orders o WHERE EXISTS (SELECT MIN(p_retailprice) FROM (SELECT p_retailprice, p_brand FROM part JOIN partsupp ON p_partkey = ps_partkey WHERE ps_availqty > 100 UNION SELECT p_retailprice, p_brand FROM part JOIN lineitem ON p_partkey = l_partkey WHERE l_quantity > 30 AND l_shipmode IN (SELECT l_shipmode FROM lineitem WHERE l_receiptdate < '1995-01-01')) AS subq_1 GROUP BY p_brand) AND o.o_totalprice IN (SELECT DISTINCT o_totalprice FROM orders UNION SELECT DISTINCT s_acctbal FROM supplier WHERE s_nationkey = 4 UNION SELECT DISTINCT l_extendedprice FROM lineitem WHERE l_discount > 0.15) AND EXISTS (SELECT MAX(p_retailprice) FROM (SELECT p_retailprice, p_container FROM part WHERE p_size > 10 UNION ALL SELECT p_retailprice, p_container FROM part WHERE p_size <= 10 GROUP BY p_retailprice, p_container) p JOIN (SELECT ps_partkey, ps_supplycost FROM partsupp) ps ON p.p_retailprice = ps.ps_partkey GROUP BY ps.ps_supplycost) AND EXISTS (SELECT MAX(l_discount) FROM (SELECT l_discount, l_shipmode FROM lineitem WHERE l_commitdate BETWEEN DATE '1993-01-01' AND DATE '1993-12-31' ) t GROUP BY l_shipmode ORDER BY l_shipmode) AND EXISTS (SELECT DISTINCT o_comment FROM orders UNION SELECT DISTINCT s_comment FROM supplier WHERE s_nationkey = 6 UNION SELECT DISTINCT l_comment FROM lineitem WHERE l_quantity > 30) AND o.o_orderkey > 2366200 AND o.o_orderkey < 3563536 AND o.o_custkey > 142116 AND o.o_custkey < 148677 AND o.o_orderstatus LIKE 'P%' AND o.o_totalprice > 338768.7862632159 AND o.o_totalprice < 431006.00429446454 AND o.o_orderdate > '1997-04-25' AND o.o_orderdate < '1997-12-05' AND o.o_orderpriority LIKE '3-MEDIUM%'  GROUP BY o.o_clerk LIMIT 100;"
43,tpch,"SELECT l.l_linenumber AS l_l_linenumber, MIN(l.l_partkey) AS min_l_l_partkey, MAX(l.l_returnflag) AS max_l_l_returnflag, MAX(l.l_orderkey) AS max_l_l_orderkey, COUNT(n.n_name) AS count_n_n_name FROM lineitem l, nation n, orders o WHERE n.n_regionkey = (SELECT COUNT(DISTINCT ps_partkey) FROM (SELECT ps_partkey, ps_supplycost FROM partsupp WHERE ps_availqty > 50 ) t) AND l.l_suppkey = (SELECT COUNT(DISTINCT c_custkey) FROM (SELECT c_custkey FROM customer WHERE c_acctbal < 3000 UNION ALL SELECT o_custkey FROM orders WHERE o_totalprice > 5000) t JOIN nation ON n_nationkey = t.c_custkey) AND o.o_totalprice IN (SELECT DISTINCT o_totalprice FROM orders UNION SELECT DISTINCT c_acctbal FROM customer WHERE c_mktsegment = 'BUILDING' UNION SELECT DISTINCT l_extendedprice FROM lineitem WHERE l_discount > 0.18) AND l.l_extendedprice > (SELECT COUNT(DISTINCT p_size) FROM part JOIN (SELECT ps_partkey FROM partsupp UNION ALL SELECT ps_partkey FROM partsupp WHERE ps_supplycost < 10) AS partsupp_union_4 ON part.p_partkey = partsupp_union_4.ps_partkey) AND EXISTS (SELECT DISTINCT p_name FROM part UNION SELECT DISTINCT c_address FROM customer WHERE c_acctbal > 2000 UNION SELECT DISTINCT l_shipmode FROM lineitem WHERE l_tax < 0.08) AND o.o_orderkey = l.l_orderkey AND l.l_suppkey < 8171 AND n.n_regionkey > 2 AND l.l_receiptdate <= '1996-09-25' AND l.l_commitdate >= '1996-01-09' AND l.l_returnflag LIKE 'N%' AND l.l_quantity = 23.873806945168685 AND n.n_nationkey > 0 AND l.l_tax > 0.04734319394666479 AND l.l_shipinstruct LIKE 'NONE%' AND o.o_orderdate > '1993-10-21'  GROUP BY l.l_linenumber LIMIT 10;"
44,tpch,"SELECT SUM(s.s_suppkey) AS sum_s_s_suppkey, COUNT(l.l_shipinstruct) AS count_l_l_shipinstruct, SUM(l.l_extendedprice) AS sum_l_l_extendedprice, l.l_suppkey AS l_l_suppkey, AVG(l.l_tax) AS avg_l_l_tax FROM customer c, lineitem l, supplier s WHERE s.s_acctbal > (SELECT COUNT(DISTINCT ps_suppkey) FROM (SELECT ps_suppkey, ps_availqty FROM partsupp WHERE ps_supplycost < 10 ) t) AND EXISTS (SELECT COUNT(DISTINCT l_orderkey) FROM lineitem WHERE l_shipmode = 'AIR' UNION ALL SELECT COUNT(DISTINCT p_partkey) FROM part WHERE p_type = 'ECONOMY' UNION ALL SELECT 0 FROM supplier WHERE s_acctbal > 1500) AND c.c_comment IN (SELECT DISTINCT c_comment FROM customer UNION SELECT l_comment FROM lineitem UNION SELECT l_comment FROM (SELECT DISTINCT l_comment FROM lineitem AS l1_3 WHERE l_tax < 0.05) AS subq_3) AND l.l_partkey > (SELECT COUNT(DISTINCT p_size) FROM part JOIN (SELECT ps_partkey FROM partsupp UNION ALL SELECT ps_partkey FROM partsupp WHERE ps_supplycost < 10) AS partsupp_union_4 ON part.p_partkey = partsupp_union_4.ps_partkey) AND l.l_suppkey = (SELECT COUNT(*) FROM (SELECT s_name FROM supplier UNION ALL SELECT n_name FROM nation ) t) AND s.s_acctbal >= 3107.1839966697953 AND c.c_nationkey >= 4 AND s.s_nationkey > 10 AND l.l_partkey = 87760 AND l.l_extendedprice <= 73756.81957333369 AND l.l_linestatus LIKE 'O%' AND l.l_linenumber <= 6 AND l.l_commitdate >= '1998-06-14' AND s.s_name LIKE 'Supplier#000006362%' AND l.l_suppkey > 4803  GROUP BY l.l_suppkey LIMIT 10;"
45,tpch,"SELECT SUM(l.l_discount) AS sum_l_l_discount, l.l_quantity AS l_l_quantity, MIN(l.l_shipmode) AS min_l_l_shipmode, COUNT(l.l_tax) AS count_l_l_tax, SUM(l.l_partkey) AS sum_l_l_partkey FROM customer c, lineitem l, supplier s WHERE EXISTS (SELECT l_returnflag FROM (SELECT l_returnflag FROM lineitem WHERE l_orderkey IN (SELECT o_orderkey FROM orders WHERE o_orderdate > '1996-12-31' ) UNION ALL SELECT l_returnflag FROM lineitem WHERE l_discount > 0.05) t GROUP BY l_returnflag ORDER BY l_returnflag) AND s.s_name IN (SELECT DISTINCT s_name FROM (SELECT s_name FROM supplier UNION ALL SELECT p_name FROM part) AS u_2 JOIN lineitem ON u_2.s_name = l_shipmode) AND EXISTS (SELECT p_mfgr FROM (SELECT p_mfgr, p_size FROM part WHERE p_size = 10 ) AS subq_3 WHERE p_size > 9 ORDER BY p_size) AND c.c_name IN (SELECT c_name FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_orderdate > '1995-01-01' UNION SELECT o_custkey FROM orders WHERE o_orderpriority = '1-URGENT')) AND l.l_linenumber = (SELECT COUNT(DISTINCT s_suppkey) FROM (SELECT s_suppkey FROM supplier WHERE s_acctbal > 10000 UNION ALL SELECT ps_suppkey FROM partsupp WHERE ps_availqty < 100) t JOIN nation ON n_nationkey = t.s_suppkey) AND l.l_tax >= 0.021595089755181433 AND l.l_suppkey >= 7048 AND l.l_commitdate >= '1993-09-03' AND l.l_partkey < 48815 AND l.l_discount > 0.05305193867941448 AND l.l_shipmode LIKE 'RAIL%' AND l.l_returnflag LIKE 'R%' AND l.l_extendedprice >= 83852.24164144727 AND s.s_suppkey < 8928 AND l.l_shipinstruct LIKE 'COLLECT COD%'  GROUP BY l.l_quantity LIMIT 50;"
46,tpch,"SELECT COUNT(s.s_nationkey) AS count_s_s_nationkey, MIN(s.s_nationkey) AS min_s_s_nationkey, MAX(s.s_nationkey) AS max_s_s_nationkey, MAX(n.n_comment) AS max_n_n_comment, MAX(n.n_regionkey) AS max_n_n_regionkey FROM nation n, supplier s WHERE EXISTS (SELECT SUM(l_discount) FROM (SELECT l_discount, l_linestatus FROM lineitem WHERE l_shipdate BETWEEN DATE '1998-01-01' AND DATE '1998-12-31' ) t GROUP BY l_linestatus ORDER BY l_linestatus) AND s.s_suppkey > (SELECT COUNT(DISTINCT c_custkey) FROM customer JOIN (SELECT o_custkey FROM orders WHERE o_totalprice > 1500 UNION ALL SELECT o_custkey FROM orders WHERE o_orderdate > '1996-01-01') AS subq_2 ON customer.c_custkey = subq_2.o_custkey) AND n.n_regionkey > (SELECT COUNT(*) FROM (SELECT p_size FROM part UNION ALL SELECT l_quantity FROM lineitem ) t) AND EXISTS (SELECT DISTINCT l_shipmode FROM lineitem UNION SELECT p_container FROM part UNION SELECT p_container FROM (SELECT DISTINCT p_container FROM part AS p1_4 WHERE p_size < 15) AS subq_4) AND EXISTS (SELECT DISTINCT s_name FROM (SELECT s_name FROM supplier UNION ALL SELECT p_name FROM part) AS u_5 JOIN lineitem ON u_5.s_name = l_shipmode) AND n.n_nationkey = s.s_nationkey AND n.n_nationkey > 10 AND n.n_nationkey < 19 AND n.n_name LIKE 'JORDAN%' AND n.n_regionkey > 2 AND n.n_regionkey < 3 AND s.s_suppkey > 1530 AND s.s_suppkey < 7991 AND s.s_name LIKE 'Supplier#000006668%' AND s.s_nationkey > 12 AND s.s_nationkey < 20  LIMIT 100;"
47,tpch,"SELECT COUNT(l.l_commitDATE) AS count_l_l_commitDATE, COUNT(l.l_discount) AS count_l_l_discount, MIN(l.l_orderkey) AS min_l_l_orderkey, MIN(l.l_receiptDATE) AS min_l_l_receiptDATE, AVG(l.l_tax) AS avg_l_l_tax FROM lineitem l WHERE l.l_tax > (SELECT COUNT(DISTINCT r_regionkey) FROM region WHERE r_name = 'EUROPE' AND (r_regionkey = 1 OR r_regionkey = 2) AND 9+9=18 AND r_regionkey IN (SELECT n_regionkey FROM nation WHERE n_name = 'GERMANY' AND 10*11=110)) AND EXISTS (SELECT DISTINCT c_mktsegment FROM customer UNION SELECT DISTINCT r_name FROM region WHERE r_regionkey = 1 UNION SELECT DISTINCT p_brand FROM part WHERE p_size > 12) AND l.l_partkey > (SELECT COUNT(*) FROM (SELECT c_name FROM customer UNION ALL SELECT p_name FROM part ) t) AND EXISTS (SELECT p_4.p_type FROM part p_4 WHERE p_4.p_partkey IN (SELECT l_4.l_partkey FROM lineitem l_4 WHERE l_4.l_quantity > 30 UNION ALL SELECT l2_4.l_partkey FROM lineitem l2_4 WHERE l2_4.l_extendedprice < 500 GROUP BY l2_4.l_partkey) AND p_4.p_size > 10) AND EXISTS (SELECT COUNT(o_orderkey) FROM (SELECT o_orderkey, o_orderpriority FROM orders JOIN customer ON o_custkey = c_custkey WHERE c_mktsegment = 'AUTOMOBILE' UNION SELECT o_orderkey, o_orderpriority FROM orders JOIN lineitem ON o_orderkey = l_orderkey WHERE l_quantity < 10 AND l_shipdate IN (SELECT l_shipdate FROM lineitem WHERE l_receiptdate > '1997-01-01')) AS subq_5 GROUP BY o_orderpriority) AND l.l_quantity >= 39.301274964494986 AND l.l_partkey < 136954 AND l.l_orderkey <= 3714402 AND l.l_extendedprice > 44655.42266309608 AND l.l_shipmode LIKE 'SHIP%' AND l.l_discount = 0.09098550679059658 AND l.l_linestatus LIKE 'F%' AND l.l_shipdate <= '1994-03-19' AND l.l_receiptdate < '1997-07-07' AND l.l_returnflag LIKE 'A%'  LIMIT 10;"
48,tpch,"SELECT MAX(c.c_acctbal) AS max_c_c_acctbal, COUNT(c.c_phone) AS count_c_c_phone, SUM(c.c_acctbal) AS sum_c_c_acctbal, c.c_acctbal AS c_c_acctbal, AVG(ps.ps_supplycost) AS avg_ps_ps_supplycost FROM customer c, nation n, partsupp ps WHERE c.c_nationkey = (SELECT COUNT(DISTINCT l_suppkey) FROM lineitem WHERE l_tax < 0.05 AND (l_returnflag = 'A' OR l_returnflag = 'R') AND l_commitdate > '1996-01-01') AND ps.ps_availqty = (SELECT COUNT(DISTINCT o_orderkey) FROM orders JOIN (SELECT c_custkey FROM customer WHERE c_mktsegment = 'BUILDING' UNION ALL SELECT c_custkey FROM customer WHERE c_acctbal < 500) AS cust_union_2 ON orders.o_custkey = cust_union_2.c_custkey) AND c.c_acctbal > (SELECT COUNT(DISTINCT c_custkey) FROM customer WHERE c_acctbal < 3000 AND (c_mktsegment = 'FURNITURE' OR c_mktsegment = 'HOUSEHOLD') AND c_phone LIKE '30%') AND n.n_nationkey = (SELECT COUNT(DISTINCT s_suppkey) FROM supplier WHERE s_nationkey IN (SELECT n_nationkey FROM nation WHERE n_regionkey = 3) AND s_acctbal < 3000 AND s_phone LIKE '27%') AND EXISTS (SELECT COUNT(*) FROM (SELECT c_acctbal FROM customer UNION SELECT s_acctbal FROM (SELECT s_acctbal, COUNT(*) FROM supplier GROUP BY s_acctbal HAVING COUNT(*) > 5) AS subq_5) AS t_5) AND c.c_nationkey = n.n_nationkey AND ps.ps_availqty = 3086 AND ps.ps_supplycost >= 656.857574263646 AND n.n_nationkey > 6 AND c.c_mktsegment LIKE 'MACHINERY%' AND c.c_name LIKE 'Customer#000000303%' AND c.c_acctbal <= 3151.6093341046144 AND c.c_nationkey = 10 AND ps.ps_suppkey < 2066 AND n.n_regionkey = 0 AND c.c_custkey >= 23117  GROUP BY c.c_acctbal LIMIT 50;"
49,tpch,"SELECT s.s_phone AS s_s_phone, COUNT(s.s_address) AS count_s_s_address, MIN(ps.ps_partkey) AS min_ps_ps_partkey, COUNT(s.s_comment) AS count_s_s_comment, MAX(s.s_comment) AS max_s_s_comment FROM partsupp ps, supplier s WHERE ps.ps_supplycost > (SELECT COUNT(*) FROM (SELECT c_name FROM customer UNION ALL SELECT n_name FROM nation ) t) AND EXISTS (SELECT DISTINCT c_phone FROM customer UNION SELECT c_address FROM customer WHERE c_nationkey = 15) AND EXISTS (SELECT DISTINCT c_comment FROM customer UNION SELECT l_comment FROM lineitem UNION SELECT l_comment FROM (SELECT DISTINCT l_comment FROM lineitem AS l1_3 WHERE l_tax < 0.05) AS subq_3) AND s.s_acctbal > (SELECT COUNT(DISTINCT l_orderkey) FROM (SELECT l_orderkey, l_shipdate FROM lineitem WHERE l_quantity > 10 ) t) AND EXISTS (SELECT DISTINCT o_orderpriority FROM orders UNION SELECT DISTINCT c_mktsegment FROM customer WHERE c_acctbal < 1000 UNION SELECT DISTINCT l_shipinstruct FROM lineitem WHERE l_tax > 0.1) AND ps.ps_suppkey = s.s_suppkey AND ps.ps_partkey > 15996 AND ps.ps_partkey < 131582 AND ps.ps_suppkey > 8538 AND ps.ps_suppkey < 8671 AND ps.ps_availqty > 803 AND ps.ps_availqty < 9489 AND ps.ps_supplycost > 583.5043969971737 AND ps.ps_supplycost < 735.2264972023686 AND s.s_suppkey > 3909 AND s.s_suppkey < 8066  GROUP BY s.s_phone LIMIT 10;"
50,tpch,"SELECT MIN(l.l_linenumber) AS min_l_l_linenumber, MIN(l.l_returnflag) AS min_l_l_returnflag, MIN(l.l_tax) AS min_l_l_tax, COUNT(l.l_comment) AS count_l_l_comment, AVG(l.l_orderkey) AS avg_l_l_orderkey FROM lineitem l WHERE EXISTS (SELECT DISTINCT p_mfgr FROM part UNION SELECT p_brand FROM part WHERE p_retailprice < 50) AND EXISTS (SELECT r_comment FROM region WHERE r_regionkey IN (SELECT n_regionkey FROM nation WHERE n_name LIKE 'E%' ) UNION SELECT r_comment FROM region WHERE r_regionkey IN (SELECT n_regionkey FROM nation WHERE n_name NOT LIKE 'E%' ) ORDER BY r_comment) AND EXISTS (SELECT COUNT(*) FROM (SELECT s_suppkey FROM supplier UNION SELECT l_suppkey FROM (SELECT l_suppkey, COUNT(*) FROM lineitem GROUP BY l_suppkey HAVING COUNT(*) > 15) AS subq_3) AS t_3) AND EXISTS (SELECT COUNT(DISTINCT p_partkey) FROM part WHERE p_size > 10 UNION ALL SELECT COUNT(DISTINCT ps_suppkey) FROM partsupp WHERE ps_availqty < 1000 UNION ALL SELECT 0 FROM supplier WHERE s_nationkey = 4) AND l.l_returnflag IN (SELECT DISTINCT l_returnflag FROM (SELECT l_returnflag FROM lineitem UNION ALL SELECT o_orderstatus FROM orders) AS u_5 JOIN customer ON u_5.l_returnflag = c_phone) AND l.l_receiptdate >= '1997-04-17' AND l.l_suppkey <= 8251 AND l.l_returnflag LIKE 'N%' AND l.l_discount = 0.054120840734448554 AND l.l_partkey >= 19951 AND l.l_shipmode LIKE 'FOB%' AND l.l_quantity = 16.97314089478435 AND l.l_linenumber = 2 AND l.l_extendedprice > 45866.71217688886 AND l.l_tax = 0.037942568050421864  LIMIT 30;"
